SCENARIO;PERIODE;ENTITY;PROGRAMME;AN_ETUDE;MODALITE;EXERCICE;VOL_LEAD;VOL_CAND;VOL_ADMIS;VOL_NEW;VOL_REINS;VOL_EFF;VOL_EFF_INF;VOL_CLASS;REV_STUD;REV_FRAIS_INS
2027BUD_V1;12;ISCOM_PAR;BAC_COM;B2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;62,000000000;62,000000000;64,000000000;3,000000000;7840,000000000;90,000000000
2027BUD_V1;12;ISCOM_PAR;BAC_COM;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;61,000000000;61,000000000;62,000000000;3,000000000;7840,000000000;90,000000000
2027BUD_V1;12;ISCOM_PAR;MAS_COM;M1;ALT;2024;1086,000000000;217,000000000;152,000000000;64,000000000;0,000000000;64,000000000;0,000000000;3,000000000;8400,000000000;90,000000000
2027BUD_V1;12;ISCOM_PAR;MAS_COM;M2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;63,000000000;63,000000000;64,000000000;3,000000000;8400,000000000;90,000000000
2027BUD_V1;12;ISCOM_LIL;BAC_COM;B1;INIT;2024;366,000000000;102,000000000;74,000000000;44,000000000;0,000000000;44,000000000;0,000000000;2,000000000;7350,000000000;90,000000000
2027BUD_V1;12;ISCOM_LIL;BAC_COM;B2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;43,000000000;43,000000000;44,000000000;2,000000000;6860,000000000;90,000000000
2027BUD_V1;12;ISCOM_LIL;BAC_COM;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;42,000000000;42,000000000;43,000000000;2,000000000;6860,000000000;90,000000000
2027BUD_V1;12;ISCOM_LIL;MAS_COM;M1;ALT;2024;756,000000000;151,000000000;106,000000000;44,000000000;0,000000000;44,000000000;0,000000000;2,000000000;7350,000000000;90,000000000
2027BUD_V1;12;ISCOM_LIL;MAS_COM;M2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;44,000000000;44,000000000;44,000000000;2,000000000;7350,000000000;90,000000000
2027BUD_V1;12;ISCOM_TLS;BAC_COM;B1;INIT;2024;344,000000000;96,000000000;69,000000000;42,000000000;0,000000000;42,000000000;0,000000000;2,000000000;7200,000000000;90,000000000
2027BUD_V1;12;ISCOM_TLS;BAC_COM;B2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;41,000000000;41,000000000;42,000000000;2,000000000;6720,000000000;90,000000000
2027BUD_V1;12;ISCOM_TLS;BAC_COM;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;40,000000000;40,000000000;41,000000000;2,000000000;6720,000000000;90,000000000
2027BUD_V1;12;ISCOM_TLS;MAS_COM;M1;ALT;2024;712,000000000;142,000000000;100,000000000;42,000000000;0,000000000;42,000000000;0,000000000;2,000000000;7200,000000000;90,000000000
2027BUD_V1;12;ISCOM_TLS;MAS_COM;M2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;41,000000000;41,000000000;42,000000000;2,000000000;7200,000000000;90,000000000
2027BUD_V1;12;IPAC_NAN;BAC_CCE;B1;ALT;2024;756,000000000;151,000000000;106,000000000;44,000000000;0,000000000;44,000000000;0,000000000;2,000000000;7000,000000000;90,000000000
2027BUD_V1;12;IPAC_NAN;BAC_CCE;B2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;43,000000000;43,000000000;44,000000000;2,000000000;7000,000000000;90,000000000
2027BUD_V1;12;IPAC_NAN;BAC_CCE;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;42,000000000;42,000000000;43,000000000;2,000000000;7000,000000000;90,000000000
2027BUD_V1;12;IPAC_REN;BAC_CCE;B1;ALT;2024;605,000000000;121,000000000;85,000000000;36,000000000;0,000000000;36,000000000;0,000000000;2,000000000;6650,000000000;90,000000000
2027BUD_V1;12;IPAC_REN;BAC_CCE;B2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;35,000000000;35,000000000;36,000000000;2,000000000;6650,000000000;90,000000000
2027BUD_V1;12;IPAC_REN;BAC_CCE;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;34,000000000;34,000000000;35,000000000;2,000000000;6650,000000000;90,000000000
2027BUD_V1;12;IPAC_MTP;BAC_CCE;B1;ALT;2024;605,000000000;121,000000000;85,000000000;36,000000000;0,000000000;36,000000000;0,000000000;2,000000000;6650,000000000;90,000000000
2027BUD_V1;12;IPAC_MTP;BAC_CCE;B2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;35,000000000;35,000000000;36,000000000;2,000000000;6650,000000000;90,000000000
2027BUD_V1;12;IPAC_MTP;BAC_CCE;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;34,000000000;34,000000000;35,000000000;2,000000000;6650,000000000;90,000000000
2027BUD_V1;12;PIGIER_LYO;BTS_GES;BTS1;ALT;2024;699,000000000;140,000000000;98,000000000;41,000000000;0,000000000;41,000000000;0,000000000;2,000000000;6300,000000000;90,000000000
2027BUD_V1;12;PIGIER_LYO;BTS_GES;BTS2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;40,000000000;40,000000000;41,000000000;2,000000000;6300,000000000;90,000000000
2027BUD_V1;12;PIGIER_LYO;BAC_RH;B1;ALT;2024;699,000000000;140,000000000;98,000000000;41,000000000;0,000000000;41,000000000;0,000000000;2,000000000;7350,000000000;90,000000000
2027BUD_V1;12;PIGIER_LYO;BAC_RH;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;40,000000000;40,000000000;41,000000000;2,000000000;7350,000000000;90,000000000
2027BUD_V1;12;PIGIER_BOR;BTS_GES;BTS1;ALT;2024;547,000000000;109,000000000;77,000000000;32,000000000;0,000000000;32,000000000;0,000000000;2,000000000;5820,000000000;90,000000000
2027BUD_V1;12;PIGIER_BOR;BTS_GES;BTS2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;31,000000000;31,000000000;32,000000000;2,000000000;5820,000000000;90,000000000
2027BUD_V1;12;PIGIER_BOR;BAC_RH;B1;ALT;2024;547,000000000;109,000000000;77,000000000;32,000000000;0,000000000;32,000000000;0,000000000;2,000000000;6790,000000000;90,000000000
2027BUD_V1;12;PIGIER_BOR;BAC_RH;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;31,000000000;31,000000000;32,000000000;2,000000000;6790,000000000;90,000000000
2027BUD_V1;12;TUNON_PAR;BAC_TOU;B1;ALT;2024;712,000000000;142,000000000;100,000000000;42,000000000;0,000000000;42,000000000;0,000000000;2,000000000;7840,000000000;90,000000000
2027BUD_V1;12;TUNON_PAR;BAC_TOU;B2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;41,000000000;41,000000000;42,000000000;2,000000000;7840,000000000;90,000000000
2027BUD_V1;12;TUNON_PAR;BAC_TOU;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;40,000000000;40,000000000;41,000000000;2,000000000;7840,000000000;90,000000000
2027BUD_V1;12;TUNON_LYO;BAC_TOU;B1;ALT;2024;605,000000000;121,000000000;85,000000000;36,000000000;0,000000000;36,000000000;0,000000000;2,000000000;7350,000000000;90,000000000
2027BUD_V1;12;TUNON_LYO;BAC_TOU;B2;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;35,000000000;35,000000000;36,000000000;2,000000000;7350,000000000;90,000000000
2027BUD_V1;12;TUNON_LYO;BAC_TOU;B3;ALT;2024;0,000000000;0,000000000;0,000000000;0,000000000;34,000000000;34,000000000;35,000000000;2,000000000;7350,000000000;90,000000000
