SCENARIO;PERIODE;ENTITY;PROGRAMME;AN_ETUDE;MODALITE;EXERCICE;VOL_LEAD;VOL_CAND;VOL_ADMIS;VOL_NEW;VOL_REINS;VOL_EFF;VOL_EFF_INF;VOL_CLASS;REV_STUD;REV_FRAIS_INS;VOL_LEAD_ORG;VOL_LEAD_PAY;DEPENSE_ACQ;DEPENSE_MARQUE;USERUPD;DATEUPD;PROVENIENZA
2027BUD_V1;12;MBWAY_NAN;MAS_MGT;M2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;59,000000000;59,000000000;60,000000000;3,000000000;7500,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;BAC_MGT;B1;INIT;2026;421,000000000;118,000000000;85,000000000;51,000000000;0,000000000;51,000000000;0,000000000;2,000000000;7275,000000000;90,000000000;206,000000000;215,000000000;8159,000000000;18797,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;BAC_MGT;B2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;49,000000000;49,000000000;51,000000000;2,000000000;6790,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;BAC_MGT;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;48,000000000;48,000000000;49,000000000;2,000000000;6790,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;MAS_MGT;M1;ALT;2026;865,000000000;173,000000000;121,000000000;51,000000000;0,000000000;51,000000000;0,000000000;2,000000000;7275,000000000;90,000000000;424,000000000;441,000000000;16764,000000000;38621,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;MAS_MGT;M2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;50,000000000;50,000000000;51,000000000;2,000000000;7275,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;BAC_COM;B1;INIT;2026;596,000000000;167,000000000;120,000000000;72,000000000;0,000000000;72,000000000;0,000000000;3,000000000;8400,000000000;90,000000000;226,000000000;370,000000000;19954,000000000;20639,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;BAC_COM;B2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;70,000000000;70,000000000;72,000000000;3,000000000;7840,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;BAC_COM;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;69,000000000;69,000000000;70,000000000;3,000000000;7840,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;MAS_COM;M1;ALT;2026;1220,000000000;244,000000000;171,000000000;72,000000000;0,000000000;72,000000000;0,000000000;3,000000000;8400,000000000;90,000000000;464,000000000;756,000000000;40846,000000000;42247,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;MAS_COM;M2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;71,000000000;71,000000000;72,000000000;3,000000000;8400,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;BAC_COM;B1;INIT;2026;411,000000000;115,000000000;83,000000000;50,000000000;0,000000000;50,000000000;0,000000000;2,000000000;7350,000000000;90,000000000;205,000000000;205,000000000;8220,000000000;18714,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;BAC_COM;B2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;48,000000000;48,000000000;50,000000000;2,000000000;6860,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;BAC_COM;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;47,000000000;47,000000000;48,000000000;2,000000000;6860,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;MAS_COM;M1;ALT;2026;850,000000000;170,000000000;119,000000000;50,000000000;0,000000000;50,000000000;0,000000000;2,000000000;7350,000000000;90,000000000;425,000000000;425,000000000;17000,000000000;38704,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;MAS_COM;M2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;49,000000000;49,000000000;50,000000000;2,000000000;7350,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;BAC_COM;B1;INIT;2026;386,000000000;108,000000000;78,000000000;47,000000000;0,000000000;47,000000000;0,000000000;2,000000000;7200,000000000;90,000000000;197,000000000;189,000000000;7187,000000000;17946,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;BAC_COM;B2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;46,000000000;46,000000000;47,000000000;2,000000000;6720,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;BAC_COM;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;45,000000000;45,000000000;46,000000000;2,000000000;6720,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;MAS_COM;M1;ALT;2026;800,000000000;160,000000000;112,000000000;47,000000000;0,000000000;47,000000000;0,000000000;2,000000000;7200,000000000;90,000000000;408,000000000;392,000000000;14896,000000000;37193,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;MAS_COM;M2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;46,000000000;46,000000000;47,000000000;2,000000000;7200,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_NAN;BAC_CCE;B1;ALT;2026;850,000000000;170,000000000;119,000000000;50,000000000;0,000000000;50,000000000;0,000000000;2,000000000;7000,000000000;90,000000000;306,000000000;544,000000000;21760,000000000;27889,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_NAN;BAC_CCE;B2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;48,000000000;48,000000000;50,000000000;2,000000000;7000,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_NAN;BAC_CCE;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;47,000000000;47,000000000;48,000000000;2,000000000;7000,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_REN;BAC_CCE;B1;ALT;2026;680,000000000;136,000000000;95,000000000;40,000000000;0,000000000;40,000000000;0,000000000;2,000000000;6650,000000000;90,000000000;265,000000000;415,000000000;14933,000000000;24152,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_REN;BAC_CCE;B2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;39,000000000;39,000000000;40,000000000;2,000000000;6650,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_REN;BAC_CCE;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;38,000000000;38,000000000;39,000000000;2,000000000;6650,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_MTP;BAC_CCE;B1;ALT;2026;680,000000000;136,000000000;95,000000000;40,000000000;0,000000000;40,000000000;0,000000000;2,000000000;6650,000000000;90,000000000;258,000000000;422,000000000;15178,000000000;23514,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_MTP;BAC_CCE;B2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;39,000000000;39,000000000;40,000000000;2,000000000;6650,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_MTP;BAC_CCE;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;38,000000000;38,000000000;39,000000000;2,000000000;6650,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;PIGIER_LYO;BTS_GES;BTS1;ALT;2026;785,000000000;157,000000000;110,000000000;46,000000000;0,000000000;46,000000000;0,000000000;2,000000000;6300,000000000;90,000000000;369,000000000;416,000000000;18306,000000000;33630,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;PIGIER_LYO;BTS_GES;BTS2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;45,000000000;45,000000000;46,000000000;2,000000000;6300,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;PIGIER_LYO;BAC_RH;B1;ALT;2026;785,000000000;157,000000000;110,000000000;46,000000000;0,000000000;46,000000000;0,000000000;2,000000000;7350,000000000;90,000000000;369,000000000;416,000000000;18306,000000000;33631,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;PIGIER_LYO;BAC_RH;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;45,000000000;45,000000000;46,000000000;2,000000000;7350,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;PIGIER_BOR;BTS_GES;BTS1;ALT;2026;615,000000000;123,000000000;86,000000000;36,000000000;0,000000000;36,000000000;0,000000000;2,000000000;5820,000000000;90,000000000;326,000000000;289,000000000;10984,000000000;29712,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;PIGIER_BOR;BTS_GES;BTS2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;35,000000000;35,000000000;36,000000000;2,000000000;5820,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;PIGIER_BOR;BAC_RH;B1;ALT;2026;615,000000000;123,000000000;86,000000000;36,000000000;0,000000000;36,000000000;0,000000000;2,000000000;6790,000000000;90,000000000;326,000000000;289,000000000;10984,000000000;29711,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;PIGIER_BOR;BAC_RH;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;35,000000000;35,000000000;36,000000000;2,000000000;6790,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;TUNON_PAR;BAC_TOU;B1;ALT;2026;800,000000000;160,000000000;112,000000000;47,000000000;0,000000000;47,000000000;0,000000000;2,000000000;7840,000000000;90,000000000;240,000000000;560,000000000;30240,000000000;21873,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;TUNON_PAR;BAC_TOU;B2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;46,000000000;46,000000000;47,000000000;2,000000000;7840,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;TUNON_PAR;BAC_TOU;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;45,000000000;45,000000000;46,000000000;2,000000000;7840,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;TUNON_LYO;BAC_TOU;B1;ALT;2026;680,000000000;136,000000000;95,000000000;40,000000000;0,000000000;40,000000000;0,000000000;2,000000000;7350,000000000;90,000000000;252,000000000;428,000000000;18850,000000000;22967,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;TUNON_LYO;BAC_TOU;B2;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;39,000000000;39,000000000;40,000000000;2,000000000;7350,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;TUNON_LYO;BAC_TOU;B3;ALT;2026;0,000000000;0,000000000;0,000000000;0,000000000;38,000000000;38,000000000;39,000000000;2,000000000;7350,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_PAR;BAC_MGT;B1;INIT;2025;609,000000000;171,000000000;123,000000000;74,000000000;0,000000000;74,000000000;0,000000000;3,000000000;8400,000000000;90,000000000;217,000000000;396,000000000;20296,000000000;17007,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_PAR;BAC_MGT;B2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;72,000000000;72,000000000;74,000000000;3,000000000;7840,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_PAR;BAC_MGT;B3;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;70,000000000;70,000000000;72,000000000;3,000000000;7840,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_PAR;MAS_MGT;M1;ALT;2025;1255,000000000;251,000000000;175,000000000;74,000000000;0,000000000;74,000000000;0,000000000;3,000000000;8400,000000000;90,000000000;448,000000000;814,000000000;41786,000000000;35013,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_PAR;MAS_MGT;M2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;72,000000000;72,000000000;74,000000000;3,000000000;8400,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_LYO;BAC_MGT;B1;INIT;2025;515,000000000;144,000000000;104,000000000;62,000000000;0,000000000;62,000000000;0,000000000;3,000000000;7875,000000000;90,000000000;220,000000000;297,000000000;12449,000000000;17411,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_LYO;BAC_MGT;B2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;60,000000000;60,000000000;62,000000000;2,000000000;7350,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_LYO;BAC_MGT;B3;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;59,000000000;59,000000000;60,000000000;2,000000000;7350,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_LYO;MAS_MGT;M1;ALT;2025;1057,000000000;211,000000000;148,000000000;62,000000000;0,000000000;62,000000000;0,000000000;3,000000000;7875,000000000;90,000000000;450,000000000;608,000000000;25536,000000000;35714,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_LYO;MAS_MGT;M2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;61,000000000;61,000000000;62,000000000;3,000000000;7875,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_NAN;BAC_MGT;B1;INIT;2025;468,000000000;131,000000000;94,000000000;57,000000000;0,000000000;57,000000000;0,000000000;2,000000000;7500,000000000;90,000000000;222,000000000;245,000000000;9379,000000000;17832,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_NAN;BAC_MGT;B2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;55,000000000;55,000000000;57,000000000;2,000000000;7000,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_NAN;BAC_MGT;B3;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;54,000000000;54,000000000;55,000000000;2,000000000;7000,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_NAN;MAS_MGT;M1;ALT;2025;962,000000000;192,000000000;135,000000000;57,000000000;0,000000000;57,000000000;0,000000000;3,000000000;7500,000000000;90,000000000;458,000000000;504,000000000;19287,000000000;36670,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_NAN;MAS_MGT;M2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;56,000000000;56,000000000;57,000000000;3,000000000;7500,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;BAC_MGT;B1;INIT;2025;397,000000000;111,000000000;80,000000000;48,000000000;0,000000000;48,000000000;0,000000000;2,000000000;7275,000000000;90,000000000;193,000000000;204,000000000;7417,000000000;15467,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;BAC_MGT;B2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;46,000000000;46,000000000;48,000000000;2,000000000;6790,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;BAC_MGT;B3;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;45,000000000;45,000000000;46,000000000;2,000000000;6790,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;MAS_MGT;M1;ALT;2025;816,000000000;163,000000000;114,000000000;48,000000000;0,000000000;48,000000000;0,000000000;2,000000000;7275,000000000;90,000000000;396,000000000;419,000000000;15240,000000000;31779,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;MBWAY_BOR;MAS_MGT;M2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;47,000000000;47,000000000;48,000000000;2,000000000;7275,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;BAC_COM;B1;INIT;2025;562,000000000;158,000000000;113,000000000;68,000000000;0,000000000;68,000000000;0,000000000;3,000000000;8400,000000000;90,000000000;220,000000000;354,000000000;18140,000000000;18785,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;BAC_COM;B2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;66,000000000;66,000000000;68,000000000;3,000000000;7840,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;BAC_COM;B3;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;65,000000000;65,000000000;66,000000000;3,000000000;7840,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;MAS_COM;M1;ALT;2025;1151,000000000;230,000000000;161,000000000;68,000000000;0,000000000;68,000000000;0,000000000;3,000000000;8400,000000000;90,000000000;450,000000000;726,000000000;37132,000000000;38451,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_PAR;MAS_COM;M2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;67,000000000;67,000000000;68,000000000;3,000000000;8400,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;BAC_COM;B1;INIT;2025;388,000000000;108,000000000;78,000000000;47,000000000;0,000000000;47,000000000;0,000000000;2,000000000;7350,000000000;90,000000000;199,000000000;196,000000000;7473,000000000;17199,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;BAC_COM;B2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;45,000000000;45,000000000;47,000000000;2,000000000;6860,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;BAC_COM;B3;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;44,000000000;44,000000000;45,000000000;2,000000000;6860,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;MAS_COM;M1;ALT;2025;802,000000000;160,000000000;112,000000000;47,000000000;0,000000000;47,000000000;0,000000000;2,000000000;7350,000000000;90,000000000;413,000000000;404,000000000;15454,000000000;35569,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_LIL;MAS_COM;M2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;46,000000000;46,000000000;47,000000000;2,000000000;7350,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;BAC_COM;B1;INIT;2025;364,000000000;102,000000000;74,000000000;44,000000000;0,000000000;44,000000000;0,000000000;2,000000000;7200,000000000;90,000000000;191,000000000;180,000000000;6534,000000000;16504,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;BAC_COM;B2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;43,000000000;43,000000000;44,000000000;2,000000000;6720,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;BAC_COM;B3;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;42,000000000;42,000000000;43,000000000;2,000000000;6720,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;MAS_COM;M1;ALT;2025;755,000000000;151,000000000;106,000000000;44,000000000;0,000000000;44,000000000;0,000000000;2,000000000;7200,000000000;90,000000000;396,000000000;373,000000000;13542,000000000;34206,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;ISCOM_TLS;MAS_COM;M2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;43,000000000;43,000000000;44,000000000;2,000000000;7200,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_NAN;BAC_CCE;B1;ALT;2025;802,000000000;160,000000000;112,000000000;47,000000000;0,000000000;47,000000000;0,000000000;2,000000000;7000,000000000;90,000000000;281,000000000;516,000000000;19782,000000000;21082,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_NAN;BAC_CCE;B2;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;45,000000000;45,000000000;47,000000000;2,000000000;7000,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
2027BUD_V1;12;IPAC_NAN;BAC_CCE;B3;ALT;2025;0,000000000;0,000000000;0,000000000;0,000000000;44,000000000;44,000000000;45,000000000;2,000000000;7000,000000000;90,000000000;0,000000000;0,000000000;0,000000000;0,000000000;CCH;2026-08-19 21:32:50.55;QDL
